ID,lon,lat
5725,120.79104088,30.8093810677
5726,120.796191509,30.808987975
5727,120.801342037,30.8085946821
5728,120.806492464,30.808201189
5729,120.81164279,30.8078074957
5730,120.816793015,30.8074136021
5731,120.821943138,30.8070195084
5732,120.827093159,30.8066252145
5733,120.832243079,30.8062307205
5734,120.837392897,30.8058360264
5735,120.842542614,30.8054411321
5736,120.847692229,30.8050460377
5737,120.852841743,30.8046507433
5738,120.857991154,30.8042552487
5739,120.863140464,30.8038595541
5740,120.868289672,30.8034636594
5741,120.873438778,30.8030675647
5742,120.878587782,30.80267127
5743,120.883736684,30.8022747753
5744,120.888885484,30.8018780806
5745,120.894034182,30.8014811859
5746,120.899182778,30.8010840912
5747,120.904331271,30.8006867966
5748,120.909479662,30.800289302
5749,120.914627951,30.7998916076
5750,120.919776138,30.7994937132
5751,120.924924222,30.7990956189
5752,120.930072204,30.7986973248
5753,120.935220083,30.7982988308
5754,120.940367859,30.7979001369
5755,120.945515533,30.7975012432
5756,120.950663105,30.7971021497
5757,120.955810573,30.7967028564
5758,120.960957939,30.7963033633
5759,120.966105202,30.7959036704
5760,120.971252362,30.7955037778
5761,120.976399419,30.7951036853
5762,120.981546374,30.7947033932
5763,120.986693225,30.7943029014
5764,120.991839973,30.7939022098
5765,120.996986618,30.7935013185
5766,121.00213316,30.7931002276
5767,121.007279599,30.792698937
5768,121.012425934,30.7922974468
5769,121.017572167,30.7918957569
5770,121.022718295,30.7914938674
5771,121.027864321,30.7910917783
5772,121.033010243,30.7906894896
5773,121.038156061,30.7902870014
5774,121.043301776,30.7898843135
5775,121.048447387,30.7894814262
5776,121.053592895,30.7890783393
5777,121.058738299,30.7886750528
5778,121.063883599,30.7882715669
5779,121.069028795,30.7878678815
5780,121.074173888,30.7874639966
5781,121.079318877,30.7870599123
5782,121.084463761,30.7866556285
5783,121.089608542,30.7862511452
5784,121.094753219,30.7858464626
5785,121.099897791,30.7854415806
5786,121.105042259,30.7850364991
5787,121.110186624,30.7846312183
5788,121.115330883,30.7842257382
5789,121.120475039,30.7838200587
5790,121.12561909,30.7834141798
5791,121.130763037,30.7830081017
5792,121.13590688,30.7826018243
5793,121.141050618,30.7821953475
5794,121.146194251,30.7817886715
5795,121.15133778,30.7813817963
5796,121.156481204,30.7809747218
5797,121.161624523,30.780567448
5798,121.166767738,30.7801599751
5799,121.171910848,30.779752303
5800,121.177053853,30.7793444316
5801,121.182196753,30.7789363612
5802,121.187339548,30.7785280915
5803,121.192482239,30.7781196227
5804,121.197624824,30.7777109548
5805,121.202767304,30.7773020878
5806,121.207909679,30.7768930217
5807,121.213051949,30.7764837565
5808,121.218194113,30.7760742923
5809,121.223336173,30.775664629
5810,121.228478127,30.7752547667
5811,121.233619975,30.7748447053
5812,121.238761718,30.7744344449
5813,121.243903356,30.7740239856
5814,121.249044888,30.7736133272
5815,121.254186315,30.7732024699
5816,121.259327636,30.7727914137
5817,121.264468851,30.7723801585
5818,121.26960996,30.7719687044
5819,121.274750964,30.7715570514
5820,121.279891862,30.7711451995
5821,121.285032654,30.7707331488
5822,121.29017334,30.7703208992
5823,121.29531392,30.7699084507
5824,121.300454394,30.7694958034
5825,121.305594762,30.7690829573
5826,121.310735024,30.7686699124
5827,121.31587518,30.7682566687
5828,121.321015229,30.7678432262
5829,121.326155173,30.767429585
5830,121.33129501,30.7670157451
5831,121.33643474,30.7666017064
5832,121.341574364,30.766187469
5833,121.346713882,30.7657730329
5834,121.351853293,30.7653583981
5835,121.356992598,30.7649435647
5836,121.362131796,30.7645285326
5837,121.367270887,30.7641133019
5838,121.372409872,30.7636978725
5839,121.377548749,30.7632822446
5840,121.38268752,30.762866418
5841,121.387826185,30.7624503929
5842,121.392964742,30.7620341692
5843,121.398103192,30.761617747
5844,121.403241535,30.7612011262
5845,120.456475586,30.8389521099
5846,120.461632919,30.8385719958
5847,120.466790154,30.8381916805
5848,120.471947291,30.837811164
5849,120.47710433,30.8374304464
5850,120.482261271,30.8370495277
5851,120.487418113,30.8366684079
5852,120.492574858,30.8362870869
5853,120.497731504,30.8359055648
5854,120.502888052,30.8355238417
5855,120.508044501,30.8351419175
5856,120.513200852,30.8347597923
5857,120.518357105,30.834377466
5858,120.523513258,30.8339949387
5859,120.528669314,30.8336122104
5860,120.533825271,30.833229281
5861,120.538981129,30.8328461507
5862,120.544136888,30.8324628195
5863,120.549292548,30.8320792873
5864,120.55444811,30.8316955541
5865,120.559603573,30.83131162
5866,120.564758936,30.830927485
5867,120.569914201,30.8305431491
5868,120.575069367,30.8301586123
5869,120.580224434,30.8297738747
5870,120.585379401,30.8293889361
5871,120.59053427,30.8290037968
5872,120.595689039,30.8286184566
5873,120.600843708,30.8282329156
5874,120.605998279,30.8278471738
5875,120.61115275,30.8274612312
5876,120.616307122,30.8270750878
5877,120.621461394,30.8266887437
5878,120.626615566,30.8263021988
5879,120.631769639,30.8259154532
5880,120.636923613,30.8255285068
5881,120.642077486,30.8251413598
5882,120.64723126,30.8247540121
5883,120.652384935,30.8243664637
5884,120.657538509,30.8239787146
5885,120.662691983,30.8235907649
5886,120.667845358,30.8232026145
5887,120.672998632,30.8228142636
5888,120.678151807,30.822425712
5889,120.683304881,30.8220369598
5890,120.688457855,30.8216480071
5891,120.693610729,30.8212588538
5892,120.698763503,30.8208694999
5893,120.703916176,30.8204799455
5894,120.70906875,30.8200901906
5895,120.714221222,30.8197002351
5896,120.719373595,30.8193100792
5897,120.724525866,30.8189197228
5898,120.729678038,30.8185291659
5899,120.734830108,30.8181384086
5900,120.739982078,30.8177474508
5901,120.745133948,30.8173562926
5902,120.750285716,30.816964934
5903,120.755437384,30.816573375
5904,120.760588951,30.8161816157
5905,120.765740417,30.8157896559
5906,120.770891782,30.8153974958
5907,120.776043047,30.8150051354
5908,120.78119421,30.8146125746
5909,120.786345272,30.8142198135
5910,120.791496233,30.8138268522
5911,120.796647092,30.8134336905
5912,120.801797851,30.8130403286
5913,120.806948508,30.8126467664
5914,120.812099064,30.812253004
5915,120.817249518,30.8118590413
5916,120.822399871,30.8114648785
5917,120.827550123,30.8110705154
5918,120.832700273,30.8106759522
5919,120.837850321,30.8102811888
5920,120.843000268,30.8098862252
5921,120.848150113,30.8094910615
5922,120.853299856,30.8090956977
5923,120.858449498,30.8087001337
5924,120.863599037,30.8083043697
5925,120.868748475,30.8079084056
5926,120.873897811,30.8075122414
5927,120.879047045,30.8071158771
5928,120.884196177,30.8067193128
5929,120.889345207,30.8063225485
5930,120.894494134,30.8059255842
5931,120.89964296,30.8055284198
5932,120.904791683,30.8051310555
5933,120.909940304,30.8047334912
5934,120.915088822,30.804335727
5935,120.920237239,30.8039377628
5936,120.925385552,30.8035395987
5937,120.930533764,30.8031412347
5938,120.935681872,30.8027426708
5939,120.940829879,30.802343907
5940,120.945977782,30.8019449433
5941,120.951125583,30.8015457798
5942,120.956273281,30.8011464164
5943,120.961420876,30.8007468532
5944,120.966568369,30.8003470902
5945,120.971715758,30.7999471274
5946,120.976863045,30.7995469648
5947,120.982010229,30.7991466024
5948,120.98715731,30.7987460403
5949,120.992304287,30.7983452785
5950,120.997451162,30.7979443169
5951,121.002597933,30.7975431556
5952,121.007744601,30.7971417946
5953,121.012891166,30.7967402339
5954,121.018037627,30.7963384736
5955,121.023183985,30.7959365136
5956,121.02833024,30.795534354
5957,121.033476391,30.7951319947
5958,121.038622439,30.7947294359
5959,121.043768383,30.7943266774
5960,121.048914223,30.7939237193
5961,121.05405996,30.7935205617
5962,121.059205593,30.7931172046
5963,121.064351123,30.7927136479
5964,121.069496548,30.7923098917
5965,121.07464187,30.7919059359
5966,121.079787087,30.7915017807
5967,121.084932201,30.791097426
5968,121.090077211,30.7906928718
5969,121.095222116,30.7902881182
5970,121.100366918,30.7898831652
5971,121.105511615,30.7894780127
5972,121.110656208,30.7890726608
5973,121.115800697,30.7886671095
5974,121.120945082,30.7882613589
5975,121.126089362,30.7878554088
5976,121.131233537,30.7874492595
5977,121.136377609,30.7870429108
5978,121.141521575,30.7866363627
5979,121.146665438,30.7862296154
5980,121.151809195,30.7858226688
5981,121.156952848,30.7854155229
5982,121.162096396,30.7850081778
5983,121.16723984,30.7846006334
5984,121.172383178,30.7841928897
5985,121.177526412,30.7837849469
5986,121.182669541,30.7833768048
5987,121.187812565,30.7829684636
5988,121.192955484,30.7825599232
5989,121.198098298,30.7821511836
5990,121.203241006,30.7817422449
5991,121.20838361,30.7813331071
5992,121.213526108,30.7809237701
5993,121.218668501,30.7805142341
5994,121.223810789,30.7801044989
5995,121.228952972,30.7796945647
5996,121.234095049,30.7792844314
5997,121.23923702,30.7788740991
5998,121.244378886,30.7784635678
5999,121.249520647,30.7780528375
6000,121.254662302,30.7776419081
6001,121.259803851,30.7772307798
6002,121.264945295,30.7768194525
6003,121.270086632,30.7764079263
6004,121.275227864,30.7759962011
6005,121.280368991,30.775584277
6006,121.285510011,30.775172154
6007,121.290650925,30.7747598321
6008,121.295791734,30.7743473113
6009,121.300932436,30.7739345916
6010,121.306073032,30.7735216731
6011,121.311213522,30.7731085558
6012,121.316353906,30.7726952397
6013,121.321494184,30.7722817247
6014,121.326634355,30.771868011
6015,121.33177442,30.7714540984
6016,121.336914379,30.7710399872
6017,121.342054231,30.7706256771
6018,121.347193976,30.7702111684
6019,121.352333616,30.7697964609
6020,121.357473148,30.7693815548
6021,121.362612574,30.7689664499
6022,121.367751893,30.7685511464
6023,121.372891106,30.7681356442
6024,121.378030212,30.7677199434
6025,121.38316921,30.7673040439
6026,121.388308103,30.7668879459
6027,121.393446888,30.7664716492
6028,121.398585566,30.766055154
6029,121.403724137,30.7656384602
6030,121.408862601,30.7652215678
6031,120.456916037,30.843402295
6032,120.462073602,30.8430221141
6033,120.467231068,30.8426417321
6034,120.472388437,30.8422611488
6035,120.477545707,30.8418803644
6036,120.482702879,30.8414993788
6037,120.487859953,30.841118192
6038,120.493016929,30.8407368041
6039,120.498173806,30.8403552151
6040,120.503330585,30.839973425
6041,120.508487266,30.8395914337
6042,120.513643848,30.8392092414
6043,120.518800332,30.838826848
6044,120.523956717,30.8384442535
6045,120.529113003,30.838061458
6046,120.534269191,30.8376784615
6047,120.53942528,30.837295264
6048,120.544581271,30.8369118654
6049,120.549737162,30.8365282659
6050,120.554892955,30.8361444653
6051,120.560048649,30.8357604639
6052,120.565204244,30.8353762614
6053,120.57035974,30.8349918581
6054,120.575515136,30.8346072538
6055,120.580670434,30.8342224486
6056,120.585825633,30.8338374425
6057,120.590980732,30.8334522356
6058,120.596135732,30.8330668277
6059,120.601290633,30.8326812191
6060,120.606445434,30.8322954095
6061,120.611600136,30.8319093992
6062,120.616754738,30.8315231881
6063,120.621909241,30.8311367761
6064,120.627063645,30.8307501634
6065,120.632217949,30.8303633499
6066,120.637372153,30.8299763357
6067,120.642526257,30.8295891207
6068,120.647680262,30.829201705
6069,120.652834167,30.8288140885
6070,120.657987972,30.8284262714
6071,120.663141677,30.8280382536
6072,120.668295282,30.8276500352
6073,120.673448787,30.827261616
6074,120.678602192,30.8268729963
6075,120.683755497,30.8264841759
6076,120.688908702,30.8260951549
6077,120.694061806,30.8257059333
6078,120.699214811,30.8253165111
6079,120.704367715,30.8249268883
6080,120.709520518,30.824537065
6081,120.714673222,30.8241470411
6082,120.719825824,30.8237568167
6083,120.724978327,30.8233663918
6084,120.730130728,30.8229757664
6085,120.735283029,30.8225849405
6086,120.74043523,30.8221939141
6087,120.74558733,30.8218026873
6088,120.750739329,30.82141126
6089,120.755891227,30.8210196323
6090,120.761043024,30.8206278042
6091,120.76619472,30.8202357757
6092,120.771346316,30.8198435468
6093,120.77649781,30.8194511175
6094,120.781649204,30.8190584878
6095,120.786800496,30.8186656578
6096,120.791951687,30.8182726275
6097,120.797102777,30.8178793969
6098,120.802253765,30.8174859659
6099,120.807404653,30.8170923347
6100,120.812555439,30.8166985032
6101,120.817706123,30.8163044714
6102,120.822856706,30.8159102394
6103,120.828007188,30.8155158071
6104,120.833157568,30.8151211747
6105,120.838307846,30.814726342
6106,120.843458023,30.8143313091
6107,120.848608098,30.8139360761
6108,120.853758071,30.8135406429
6109,120.858907943,30.8131450096
6110,120.864057713,30.8127491761
6111,120.86920738,30.8123531425
6112,120.874356946,30.8119569088
6113,120.87950641,30.811560475
6114,120.884655771,30.8111638411
6115,120.889805031,30.8107670072
6116,120.894954189,30.8103699732
6117,120.900103244,30.8099727392
6118,120.905252197,30.8095753052
6119,120.910401047,30.8091776712
6120,120.915549796,30.8087798371
6121,120.920698442,30.8083818031
6122,120.925846985,30.8079835692
6123,120.930995426,30.8075851353
6124,120.936143764,30.8071865014
6125,120.941292,30.8067876677
6126,120.946440133,30.806388634
6127,120.951588164,30.8059894005
6128,120.956736092,30.805589967
6129,120.961883916,30.8051903338
6130,120.967031639,30.8047905006
6131,120.972179258,30.8043904676
6132,120.977326774,30.8039902349
6133,120.982474187,30.8035898023
6134,120.987621497,30.8031891699
6135,120.992768704,30.8027883378
6136,120.997915808,30.8023873058
6137,121.003062809,30.8019860742
6138,121.008209706,30.8015846428
6139,121.013356501,30.8011830117
6140,121.018503191,30.8007811809
6141,121.023649779,30.8003791504
6142,121.028796263,30.7999769202
6143,121.033942643,30.7995744904
6144,121.03908892,30.7991718609
6145,121.044235093,30.7987690318
6146,121.049381163,30.7983660031
6147,121.054527129,30.7979627748
6148,121.059672991,30.7975593469
6149,121.06481875,30.7971557194
6150,121.069964404,30.7967518923
6151,121.075109955,30.7963478658
6152,121.080255402,30.7959436397
6153,121.085400745,30.795539214
6154,121.090545984,30.7951345889
6155,121.095691118,30.7947297643
6156,121.100836149,30.7943247402
6157,121.105981075,30.7939195167
6158,121.111125897,30.7935140937
6159,121.116270615,30.7931084713
6160,121.121415228,30.7927026495
6161,121.126559737,30.7922966283
6162,121.131704142,30.7918904077
6163,121.136848442,30.7914839877
6164,121.141992638,30.7910773684
6165,121.147136729,30.7906705498
6166,121.152280715,30.7902635318
6167,121.157424597,30.7898563145
6168,121.162568374,30.7894488979
6169,121.167712046,30.7890412821
6170,121.172855614,30.7886334669
6171,121.177999076,30.7882254525
6172,121.183142434,30.7878172389
6173,121.188285686,30.7874088261
6174,121.193428834,30.787000214
6175,121.198571876,30.7865914028
6176,121.203714814,30.7861823924
6177,121.208857646,30.7857731828
6178,121.214000373,30.785363774
6179,121.219142994,30.7849541662
6180,121.224285511,30.7845443592
6181,121.229427922,30.7841343531
6182,121.234570227,30.7837241479
6183,121.239712427,30.7833137437
6184,121.244854522,30.7829031404
6185,121.249996511,30.782492338
6186,121.255138394,30.7820813366
6187,121.260280172,30.7816701362
6188,121.265421844,30.7812587368
6189,121.27056341,30.7808471384
6190,121.275704871,30.780435341
6191,121.280846225,30.7800233447
6192,121.285987474,30.7796111494
6193,121.291128616,30.7791987552
6194,121.296269653,30.7787861621
6195,121.301410583,30.7783733701
6196,121.306551408,30.7779603792
6197,121.311692126,30.7775471895
6198,121.316832738,30.7771338009
6199,121.321973244,30.7767202134
6200,121.327113644,30.7763064271
6201,121.332253937,30.7758924421
6202,121.337394123,30.7754782582
6203,121.342534204,30.7750638755
6204,121.347674177,30.7746492941
6205,121.352814045,30.7742345139
6206,121.357953805,30.773819535
6207,121.363093459,30.7734043574
6208,121.368233006,30.7729889811
6209,121.373372447,30.7725734061
6210,121.378511781,30.7721576324
6211,121.383651007,30.77174166
6212,121.388790127,30.771325489
6213,121.39392914,30.7709091194
6214,121.399068046,30.7704925511
6215,121.404206845,30.7700757843
6216,121.409345537,30.7696588189
6217,121.414484122,30.7692416549
6218,120.457356587,30.8478524713
6219,120.462514383,30.8474722237
6220,120.467672081,30.8470917749
6221,120.472829681,30.8467111248
6222,120.477987182,30.8463302736
6223,120.483144586,30.8459492211
6224,120.488301891,30.8455679674
6225,120.493459098,30.8451865126
6226,120.498616207,30.8448048566
6227,120.503773217,30.8444229994
6228,120.508930129,30.8440409411
6229,120.514086943,30.8436586817
6230,120.519243658,30.8432762212
6231,120.524400274,30.8428935596
6232,120.529556792,30.8425106969
6233,120.534713211,30.8421276332
6234,120.539869531,30.8417443683
6235,120.545025753,30.8413609025
6236,120.550181875,30.8409772356
6237,120.555337899,30.8405933677
6238,120.560493824,30.8402092989
6239,120.56564965,30.839825029
6240,120.570805377,30.8394405582
6241,120.575961005,30.8390558864
6242,120.581116534,30.8386710137
6243,120.586271963,30.83828594
6244,120.591427293,30.8379006654
6245,120.596582524,30.83751519
6246,120.601737656,30.8371295136
6247,120.606892688,30.8367436364
6248,120.612047621,30.8363575583
6249,120.617202455,30.8359712794
6250,120.622357188,30.8355847996
6251,120.627511823,30.8351981191
6252,120.632666357,30.8348112377
6253,120.637820792,30.8344241555
6254,120.642975128,30.8340368726
6255,120.648129363,30.8336493889
6256,120.653283499,30.8332617045
6257,120.658437534,30.8328738193
6258,120.66359147,30.8324857334
6259,120.668745306,30.8320974468
6260,120.673899042,30.8317089595
6261,120.679052678,30.8313202715
6262,120.684206213,30.8309313829
6263,120.689359649,30.8305422936
6264,120.694512984,30.8301530037
6265,120.699666219,30.8297635132
6266,120.704819353,30.8293738221
6267,120.709972388,30.8289839304
6268,120.715125321,30.8285938381
6269,120.720278155,30.8282035452
6270,120.725430887,30.8278130518
6271,120.73058352,30.8274223578
6272,120.735736051,30.8270314633
6273,120.740888482,30.8266403684
6274,120.746040812,30.8262490729
6275,120.751193042,30.8258575769
6276,120.75634517,30.8254658805
6277,120.761497198,30.8250739836
6278,120.766649125,30.8246818863
6279,120.77180095,30.8242895886
6280,120.776952675,30.8238970905
6281,120.782104299,30.8235043919
6282,120.787255821,30.823111493
6283,120.792407243,30.8227183937
6284,120.797558563,30.8223250941
6285,120.802709781,30.8219315941
6286,120.807860899,30.8215378938
6287,120.813011915,30.8211439932
6288,120.81816283,30.8207498923
6289,120.823313643,30.8203555911
6290,120.828464355,30.8199610897
6291,120.833614965,30.819566388
6292,120.838765473,30.819171486
6293,120.84391588,30.8187763839
6294,120.849066185,30.8183810815
6295,120.854216388,30.8179855789
6296,120.85936649,30.8175898762
6297,120.86451649,30.8171939733
6298,120.869666387,30.8167978702
6299,120.874816183,30.816401567
6300,120.879965877,30.8160050636
6301,120.885115468,30.8156083602
6302,120.890264958,30.8152114567
6303,120.895414345,30.814814353
6304,120.90056363,30.8144170493
6305,120.905712813,30.8140195456
6306,120.910861893,30.8136218418
6307,120.916010872,30.813223938
6308,120.921159747,30.8128258342
6309,120.92630852,30.8124275304
6310,120.931457191,30.8120290266
6311,120.936605759,30.8116303228
6312,120.941754225,30.8112314191
6313,120.946902588,30.8108323154
6314,120.952050848,30.8104330119
6315,120.957199005,30.8100335084
6316,120.962347059,30.809633805
6317,120.967495011,30.8092339017
6318,120.97264286,30.8088337986
6319,120.977790606,30.8084334956
6320,120.982938248,30.8080329928
6321,120.988085788,30.8076322901
6322,120.993233225,30.8072313877
6323,120.998380558,30.8068302854
6324,121.003527788,30.8064289834
6325,121.008674915,30.8060274816
6326,121.013821939,30.80562578
6327,121.018968859,30.8052238788
6328,121.024115676,30.8048217778
6329,121.029262389,30.804419477
6330,121.034408999,30.8040169766
6331,121.039555505,30.8036142765
6332,121.044701908,30.8032113768
6333,121.049848207,30.8028082774
6334,121.054994402,30.8024049784
6335,121.060140493,30.8020014797
6336,121.065286481,30.8015977814
6337,121.070432365,30.8011938836
6338,121.075578145,30.8007897861
6339,121.080723821,30.8003854891
6340,121.085869393,30.7999809926
6341,121.09101486,30.7995762965
6342,121.096160224,30.7991714009
6343,121.101305484,30.7987663058
6344,121.106450639,30.7983610112
6345,121.11159569,30.7979555171
6346,121.116740637,30.7975498236
6347,121.12188548,30.7971439306
6348,121.127030218,30.7967378382
6349,121.132174851,30.7963315464
6350,121.13731938,30.7959250552
6351,121.142463805,30.7955183646
6352,121.147608125,30.7951114746
6353,121.15275234,30.7947043852
6354,121.157896451,30.7942970965
6355,121.163040457,30.7938896085
6356,121.168184358,30.7934819212
6357,121.173328154,30.7930740345
6358,121.178471845,30.7926659486
6359,121.183615431,30.7922576634
6360,121.188758913,30.7918491789
6361,121.193902289,30.7914404952
6362,121.19904556,30.7910316123
6363,121.204188726,30.7906225302
6364,121.209331787,30.7902132488
6365,121.214474743,30.7898037683
6366,121.219617593,30.7893940887
6367,121.224760338,30.7889842098
6368,121.229902977,30.7885741318
6369,121.235045512,30.7881638547
6370,121.24018794,30.7877533785
6371,121.245330263,30.7873427032
6372,121.250472481,30.7869318288
6373,121.255614593,30.7865207554
6374,121.260756599,30.7861094829
6375,121.265898499,30.7856980114
6376,121.271040294,30.7852863408
6377,121.276181983,30.7848744712
6378,121.281323565,30.7844624027
6379,121.286465042,30.7840501351
6380,121.291606413,30.7836376687
6381,121.296747678,30.7832250032
6382,121.301888837,30.7828121388
6383,121.30702989,30.7823990756
6384,121.312170836,30.7819858134
6385,121.317311677,30.7815723523
6386,121.322452411,30.7811586923
6387,121.327593039,30.7807448335
6388,121.33273356,30.7803307759
6389,121.337873975,30.7799165194
6390,121.343014283,30.7795020641
6391,121.348154485,30.77908741
6392,121.35329458,30.7786725571
6393,121.358434569,30.7782575055
6394,121.363574451,30.7778422551
6395,121.368714226,30.7774268059
6396,121.373853895,30.7770111581
6397,121.378993456,30.7765953115
6398,121.384132911,30.7761792662
6399,121.389272259,30.7757630223
6400,121.3944115,30.7753465797
6401,121.399550634,30.7749299384
6402,121.404689661,30.7745130985
6403,121.409828581,30.77409606
6404,121.414967393,30.7736788229
6405,121.420106098,30.7732613872
6406,121.430383187,30.7724259201
6407,120.447480885,30.8530626637
6408,120.452639109,30.8526827519
6409,120.457797234,30.8523026389
6410,120.462955262,30.8519223246
6411,120.468113191,30.851541809
6412,120.473271023,30.8511610921
6413,120.478428756,30.850780174
6414,120.483586391,30.8503990546
6415,120.488743928,30.8500177341
6416,120.493901366,30.8496362123
6417,120.499058706,30.8492544893
6418,120.504215948,30.8488725651
6419,120.509373091,30.8484904398
6420,120.514530136,30.8481081133
6421,120.519687082,30.8477255856
6422,120.52484393,30.8473428568
6423,120.530000679,30.846959927
6424,120.535157329,30.846576796
6425,120.540313881,30.8461934639
6426,120.545470333,30.8458099307
6427,120.550626687,30.8454261965
6428,120.555782942,30.8450422613
6429,120.560939098,30.844658125
6430,120.566095156,30.8442737877
6431,120.571251114,30.8438892494
6432,120.576406972,30.8435045101
6433,120.581562732,30.8431195698
6434,120.586718393,30.8427344286
6435,120.591873954,30.8423490864
6436,120.597029416,30.8419635433
6437,120.602184779,30.8415777993
6438,120.607340042,30.8411918544
6439,120.612495206,30.8408057085
6440,120.61765027,30.8404193618
6441,120.622805235,30.8400328142
6442,120.6279601,30.8396460658
6443,120.633114866,30.8392591165
6444,120.638269532,30.8388719665
6445,120.643424098,30.8384846156
6446,120.648578564,30.8380970639
6447,120.653732931,30.8377093114
6448,120.658887197,30.8373213582
6449,120.664041364,30.8369332042
6450,120.66919543,30.8365448494
6451,120.674349397,30.836156294
6452,120.679503263,30.8357675378
6453,120.68465703,30.835378581
6454,120.689810696,30.8349894234
6455,120.694964262,30.8346000652
6456,120.700117727,30.8342105063
6457,120.705271092,30.8338207468
6458,120.710424357,30.8334307867
6459,120.715577522,30.833040626
6460,120.720730585,30.8326502646
6461,120.725883549,30.8322597027
6462,120.731036412,30.8318689402
6463,120.736189174,30.8314779771
6464,120.741341835,30.8310868135
6465,120.746494396,30.8306954494
6466,120.751646855,30.8303038847
6467,120.756799214,30.8299121196
6468,120.761951472,30.829520154
6469,120.76710363,30.8291279879
6470,120.772255686,30.8287356213
6471,120.777407641,30.8283430543
6472,120.782559495,30.8279502869
6473,120.787711248,30.827557319
6474,120.792862899,30.8271641508
6475,120.79801445,30.8267707822
6476,120.803165899,30.8263772132
6477,120.808317246,30.8259834438
6478,120.813468493,30.8255894741
6479,120.818619638,30.8251953041
6480,120.823770681,30.8248009337
6481,120.828921623,30.8244063631
6482,120.834072463,30.8240115921
6483,120.839223202,30.8236166209
6484,120.844373839,30.8232214494
6485,120.849524374,30.8228260777
6486,120.854674807,30.8224305058
6487,120.859825139,30.8220347336
6488,120.864975369,30.8216387612
6489,120.870125496,30.8212425887
6490,120.875275522,30.8208462159
6491,120.880425446,30.8204496431
6492,120.885575267,30.82005287
6493,120.890724987,30.8196558969
6494,120.895874604,30.8192587236
6495,120.901024119,30.8188613502
6496,120.906173531,30.8184637767
6497,120.911322842,30.8180660032
6498,120.91647205,30.8176680296
6499,120.921621155,30.8172698559
6500,120.926770158,30.8168714823
6501,120.931919059,30.8164729086
6502,120.937067857,30.8160741349
6503,120.942216552,30.8156751612
6504,120.947365144,30.8152759875
6505,120.952513634,30.8148766139
6506,120.957662021,30.8144770404
6507,120.962810305,30.8140772669
6508,120.967958487,30.8136772935
6509,120.973106565,30.8132771202
6510,120.97825454,30.812876747
6511,120.983402413,30.8124761739
6512,120.988550182,30.812075401
6513,120.993697848,30.8116744282
6514,120.998845411,30.8112732556
6515,121.003992871,30.8108718832
6516,121.009140227,30.810470311
6517,121.01428748,30.810068539
6518,121.01943463,30.8096665672
6519,121.024581676,30.8092643957
6520,121.029728619,30.8088620245
6521,121.034875458,30.8084594535
6522,121.040022193,30.8080566827
6523,121.045168825,30.8076537123
6524,121.050315354,30.8072505423
6525,121.055461778,30.8068471725
6526,121.060608099,30.8064436031
6527,121.065754316,30.806039834
6528,121.070900429,30.8056358653
6529,121.076046438,30.805231697
6530,121.081192343,30.8048273291
6531,121.086338144,30.8044227617
6532,121.091483841,30.8040179946
6533,121.096629434,30.803613028
6534,121.101774923,30.8032078619
6535,121.106920308,30.8028024962
6536,121.112065588,30.8023969311
6537,121.117210764,30.8019911664
6538,121.122355835,30.8015852022
6539,121.127500802,30.8011790386
6540,121.132645665,30.8007726756
6541,121.137790423,30.800366113
6542,121.142935077,30.7999593511
6543,121.148079625,30.7995523898
6544,121.15322407,30.7991452291
6545,121.158368409,30.798737869
6546,121.163512644,30.7983303095
6547,121.168656774,30.7979225507
6548,121.173800799,30.7975145925
6549,121.178944719,30.797106435
6550,121.184088534,30.7966980783
6551,121.189232244,30.7962895222
6552,121.194375849,30.7958807668
6553,121.199519349,30.7954718122
6554,121.204662744,30.7950626584
6555,121.209806034,30.7946533053
6556,121.214949218,30.794243753
6557,121.220092297,30.7938340015
6558,121.22523527,30.7934240508
6559,121.230378139,30.7930139009
6560,121.235520901,30.7926035519
6561,121.240663559,30.7921930037
6562,121.24580611,30.7917822564
6563,121.250948556,30.79137131
6564,121.256090897,30.7909601645
6565,121.261233131,30.7905488199
6566,121.26637526,30.7901372762
6567,121.271517283,30.7897255335
6568,121.2766592,30.7893135917
6569,121.281801012,30.7889014509
6570,121.286942717,30.7884891111
6571,121.292084317,30.7880765723
6572,121.29722581,30.7876638346
6573,121.302367197,30.7872508978
6574,121.307508478,30.7868377621
6575,121.312649653,30.7864244275
6576,121.317790722,30.7860108939
6577,121.322931684,30.7855971615
6578,121.32807254,30.7851832301
6579,121.333213289,30.7847690999
6580,121.338353932,30.7843547708
6581,121.343494469,30.7839402429
6582,121.348634899,30.7835255161
6583,121.353775223,30.7831105905
6584,121.358915439,30.7826954661
6585,121.36405555,30.7822801429
6586,121.369195553,30.781864621
6587,121.374335449,30.7814489003
6588,121.379475239,30.7810329808
6589,121.384614922,30.7806168626
6590,121.389754498,30.7802005457
6591,121.394893967,30.7797840301
6592,121.400033329,30.7793673158
6593,121.405172584,30.7789504029
6594,121.410311731,30.7785332913
6595,121.415450772,30.778115981
6596,121.420589705,30.7776984722
6597,121.425728531,30.7772807647
6598,121.430867249,30.7768628586
6599,121.436005861,30.776444754
6600,121.441144364,30.7760264508
6601,120.442762615,30.857892733
6602,120.447921168,30.8575129559
6603,120.453079623,30.8571329775
6604,120.45823798,30.8567527978
